"REF_DATE","GEO","DGUID","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1986-04","Regina","","Dollars","81","units ","0","v812694","8","139.40","","","","2"
"1986-04","Calgary","","Dollars","81","units ","0","v812693","9","133.50","","","","2"
"1986-04","Edmonton","","Dollars","81","units ","0","v812692","10","133.50","","","","2"
"1986-04","Vancouver","","Dollars","81","units ","0","v812691","11","153.30","","","","2"
"1986-07","Canada","2016A000011124","Dollars","81","units ","0","v812690","1","139.80","","","","2"
"1986-07","Halifax","","Dollars","81","units ","0","v812700","2","127.50","","","","2"
"1986-07","Montréal","","Dollars","81","units ","0","v812699","3","125.70","","","","2"
"1986-07","Ottawa","","Dollars","81","units ","0","v812698","4","124.10","","","","2"
"1986-07","Toronto","","Dollars","81","units ","0","v812697","5","155.60","","","","2"
"1986-07","Winnipeg","","Dollars","81","units ","0","v812696","6","147.60","","","","2"
"1986-07","Saskatoon","","Dollars","81","units ","0","v812695","7","143.80","","","","2"
"1986-07","Regina","","Dollars","81","units ","0","v812694","8","143.70","","","","2"
"1986-07","Calgary","","Dollars","81","units ","0","v812693","9","138.80","","","","2"
"1986-07","Edmonton","","Dollars","81","units ","0","v812692","10","138.60","","","","2"
"1986-07","Vancouver","","Dollars","81","units ","0","v812691","11","157.80","","","","2"
"1986-10","Canada","2016A000011124","Dollars","81","units ","0","v812690","1","137.50","","","","2"
"1986-10","Halifax","","Dollars","81","units ","0","v812700","2","131.40","","","","2"
"1986-10","Montréal","","Dollars","81","units ","0","v812699","3","119.00","","","","2"
"1986-10","Ottawa","","Dollars","81","units ","0","v812698","4","124.20","","","","2"
"1986-10","Toronto","","Dollars","81","units ","0","v812697","5","151.40","","","","2"
"1986-10","Winnipeg","","Dollars","81","units ","0","v812696","6","152.00","","","","2"
"1986-10","Saskatoon","","Dollars","81","units ","0","v812695","7","138.10","","","","2"
"1986-10","Regina","","Dollars","81","units ","0","v812694","8","141.40","","","","2"
"1986-10","Calgary","","Dollars","81","units ","0","v812693","9","134.80","","","","2"
"1986-10","Edmonton","","Dollars","81","units ","0","v812692","10","132.10","","","","2"
"1986-10","Vancouver","","Dollars","81","units ","0","v812691","11","161.40","","","","2"
"1987-01","Canada","2016A000011124","Dollars","81","units ","0","v812690","1","136.90","","","","2"
"1987-01","Halifax","","Dollars","81","units ","0","v812700","2","125.20","","","","2"
"1987-01","Montréal","","Dollars","81","units ","0","v812699","3","115.50","","","","2"
"1987-01","Ottawa","","Dollars","81","units ","0","v812698","4","123.60","","","","2"
"1987-01","Toronto","","Dollars","81","units ","0","v812697","5","152.30","","","","2"
"1987-01","Winnipeg","","Dollars","81","units ","0","v812696","6","150.70","","","","2"
"1987-01","Saskatoon","","Dollars","81","units ","0","v812695","7","132.70","","","","2"
