"REF_DATE","GEO","DGUID","Sector","Fare type group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2013-10","Canada","2016A000011124","Domestic and international","Business class","Dollars","81","units ","0","v53508618","1.1.2","3578.40","E","","t","2"
"2013-10","Canada","2016A000011124","Domestic and international","Economy","Dollars","81","units ","0","v53508619","1.1.3","342.60","E","","t","2"
"2013-10","Canada","2016A000011124","Domestic and international","Discounted","Dollars","81","units ","0","v53508620","1.1.4","237.10","","","t","2"
"2013-10","Canada","2016A000011124","Domestic and international","Other fares","Dollars","81","units ","0","v53508621","1.1.5","175.90","","","t","2"
"2013-10","Canada","2016A000011124","Domestic","All fare groups","Dollars","81","units ","0","v53508622","1.2.1","191.60","","","","2"
"2013-10","Canada","2016A000011124","Domestic","Business class","Dollars","81","units ","0","v53508623","1.2.2","2458.70","E","","t","2"
"2013-10","Canada","2016A000011124","Domestic","Economy","Dollars","81","units ","0","v53508624","1.2.3","286.90","E","","t","2"
"2013-10","Canada","2016A000011124","Domestic","Discounted","Dollars","81","units ","0","v53508625","1.2.4","188.10","","","t","2"
"2013-10","Canada","2016A000011124","Domestic","Other fares","Dollars","81","units ","0","v53508626","1.2.5","141.50","","","t","2"
"2013-10","Canada","2016A000011124","Short-haul","All fare groups","Dollars","81","units ","0","v53508627","1.3.1","134.50","","","","2"
"2013-10","Canada","2016A000011124","Short-haul","Business class","Dollars","81","units ","0","v53508628","1.3.2","1040.60","E","","t","2"
"2013-10","Canada","2016A000011124","Short-haul","Economy","Dollars","81","units ","0","v53508629","1.3.3","194.20","E","","t","2"
"2013-10","Canada","2016A000011124","Short-haul","Discounted","Dollars","81","units ","0","v53508630","1.3.4","132.30","","","t","2"
"2013-10","Canada","2016A000011124","Short-haul","Other fares","Dollars","81","units ","0","v53508631","1.3.5","98.80","","","t","2"
"2013-10","Canada","2016A000011124","Long-haul","All fare groups","Dollars","81","units ","0","v53508632","1.4.1","246.80","","","","2"
"2013-10","Canada","2016A000011124","Long-haul","Business class","Dollars","81","units ","0","v53508633","1.4.2","2628.30","E","","t","2"
"2013-10","Canada","2016A000011124","Long-haul","Economy","Dollars","81","units ","0","v53508634","1.4.3","389.70","E","","t","2"
"2013-10","Canada","2016A000011124","Long-haul","Discounted","Dollars","81","units ","0","v53508635","1.4.4","241.90","","","t","2"
"2013-10","Canada","2016A000011124","Long-haul","Other fares","Dollars","81","units ","0","v53508636","1.4.5","177.80","","","t","2"
"2013-10","Canada","2016A000011124","International","All fare groups","Dollars","81","units ","0","v53508637","1.5.1","307.00","","","","2"
"2013-10","Canada","2016A000011124","International","Business class","Dollars","81","units ","0","v53508638","1.5.2","4007.00","E","","t","2"
"2013-10","Canada","2016A000011124","International","Economy","Dollars","81","units ","0","v53508639","1.5.3","461.40","E","","t","2"
"2013-10","Canada","2016A000011124","International","Discounted","Dollars","81","units ","0","v53508640","1.5.4","302.80","","","t","2"
"2013-10","Canada","2016A000011124","International","Other fares","Dollars","81","units ","0","v53508641","1.5.5","206.90","","","t","2"
"2014-01","Canada","2016A000011124","Domestic and international","All fare groups","Dollars","81","units ","0","v53508617","1.1.1","242.30","","","","2"
"2014-01","Canada","2016A000011124","Domestic and international","Business class","Dollars","81","units ","0","v53508618","1.1.2","3503.20","E","","t","2"
"2014-01","Canada","2016A000011124","Domestic and international","Economy","Dollars","81","units ","0","v53508619","1.1.3","381.60","E","","t","2"
"2014-01","Canada","2016A000011124","Domestic and international","Discounted","Dollars","81","units ","0","v53508620","1.1.4","237.20","","","t","2"
"2014-01","Canada","2016A000011124","Domestic and international","Other fares","Dollars","81","units ","0","v53508621","1.1.5","182.20","","","t","2"
"2014-01","Canada","2016A000011124","Domestic","All fare groups","Dollars","81","units ","0","v53508622","1.2.1","179.10","","","","2"
"2014-01","Canada","2016A000011124","Domestic","Business class","Dollars","81","units ","0","v53508623","1.2.2","2720.80","E","","t","2"
"2014-01","Canada","2016A000011124","Domestic","Economy","Dollars","81","units ","0","v53508624","1.2.3","250.20","E","","t","2"
"2014-01","Canada","2016A000011124","Domestic","Discounted","Dollars","81","units ","0","v53508625","1.2.4","177.00","","","t","2"
"2014-01","Canada","2016A000011124","Domestic","Other fares","Dollars","81","units ","0","v53508626","1.2.5","137.80","","","t","2"
"2014-01","Canada","2016A000011124","Short-haul","All fare groups","Dollars","81","units ","0","v53508627","1.3.1","128.60","","","","2"
"2014-01","Canada","2016A000011124","Short-haul","Business class","Dollars","81","units ","0","v53508628","1.3.2","1418.90","E","","t","2"
"2014-01","Canada","2016A000011124","Short-haul","Economy","Dollars","81","units ","0","v53508629","1.3.3","172.20","E","","t","2"
"2014-01","Canada","2016A000011124","Short-haul","Discounted","Dollars","81","units ","0","v53508630","1.3.4","127.50","","","t","2"
"2014-01","Canada","2016A000011124","Short-haul","Other fares","Dollars","81","units ","0","v53508631","1.3.5","100.70","","","t","2"
"2014-01","Canada","2016A000011124","Long-haul","All fare groups","Dollars","81","units ","0","v53508632","1.4.1","234.10","","","","2"
"2014-01","Canada","2016A000011124","Long-haul","Business class","Dollars","81","units ","0","v53508633","1.4.2","2856.70","E","","t","2"
"2014-01","Canada","2016A000011124","Long-haul","Economy","Dollars","81","units ","0","v53508634","1.4.3","351.30","E","","t","2"
"2014-01","Canada","2016A000011124","Long-haul","Discounted","Dollars","81","units ","0","v53508635","1.4.4","230.80","","","t","2"
"2014-01","Canada","2016A000011124","Long-haul","Other fares","Dollars","81","units ","0","v53508636","1.4.5","176.40","","","t","2"
"2014-01","Canada","2016A000011124","International","All fare groups","Dollars","81","units ","0","v53508637","1.5.1","307.20","","","","2"
"2014-01","Canada","2016A000011124","International","Business class","Dollars","81","units ","0","v53508638","1.5.2","3732.50","E","","t","2"
"2014-01","Canada","2016A000011124","International","Economy","Dollars","81","units ","0","v53508639","1.5.3","488.50","E","","t","2"
"2014-01","Canada","2016A000011124","International","Discounted","Dollars","81","units ","0","v53508640","1.5.4","299.50","","","t","2"
"2014-01","Canada","2016A000011124","International","Other fares","Dollars","81","units ","0","v53508641","1.5.5","219.40","","","t","2"
"2014-04","Canada","2016A000011124","Domestic and international","All fare groups","Dollars","81","units ","0","v53508617","1.1.1","238.10","","","","2"
"2014-04","Canada","2016A000011124","Domestic and international","Business class","Dollars","81","units ","0","v53508618","1.1.2","4376.90","E","","t","2"
"2014-04","Canada","2016A000011124","Domestic and international","Economy","Dollars","81","units ","0","v53508619","1.1.3","338.30","E","","t","2"
"2014-04","Canada","2016A000011124","Domestic and international","Discounted","Dollars","81","units ","0","v53508620","1.1.4","236.00","","","t","2"
"2014-04","Canada","2016A000011124","Domestic and international","Other fares","Dollars","81","units ","0","v53508621","1.1.5","171.90","","","t","2"
"2014-04","Canada","2016A000011124","Domestic","All fare groups","Dollars","81","units ","0","v53508622","1.2.1","182.60","","","","2"
"2014-04","Canada","2016A000011124","Domestic","Business class","Dollars","81","units ","0","v53508623","1.2.2","2847.60","E","","t","2"
"2014-04","Canada","2016A000011124","Domestic","Economy","Dollars","81","units ","0","v53508624","1.2.3","268.50","E","","t","2"
"2014-04","Canada","2016A000011124","Domestic","Discounted","Dollars","81","units ","0","v53508625","1.2.4","181.00","","","t","2"
"2014-04","Canada","2016A000011124","Domestic","Other fares","Dollars","81","units ","0","v53508626","1.2.5","147.10","","","t","2"
"2014-04","Canada","2016A000011124","Short-haul","All fare groups","Dollars","81","units ","0","v53508627","1.3.1","130.50","","","","2"
"2014-04","Canada","2016A000011124","Short-haul","Business class","Dollars","81","units ","0","v53508628","1.3.2","","F","","t","2"
"2014-04","Canada","2016A000011124","Short-haul","Economy","Dollars","81","units ","0","v53508629","1.3.3","196.10","E","","t","2"
"2014-04","Canada","2016A000011124","Short-haul","Discounted","Dollars","81","units ","0","v53508630","1.3.4","129.40","","","t","2"
"2014-04","Canada","2016A000011124","Short-haul","Other fares","Dollars","81","units ","0","v53508631","1.3.5","100.00","","","t","2"
"2014-04","Canada","2016A000011124","Long-haul","All fare groups","Dollars","81","units ","0","v53508632","1.4.1","228.00","","","","2"
"2014-04","Canada","2016A000011124","Long-haul","Business class","Dollars","81","units ","0","v53508633","1.4.2","2933.70","E","","t","2"
"2014-04","Canada","2016A000011124","Long-haul","Economy","Dollars","81","units ","0","v53508634","1.4.3","344.00","E","","t","2"
"2014-04","Canada","2016A000011124","Long-haul","Discounted","Dollars","81","units ","0","v53508635","1.4.4","225.80","","","t","2"
"2014-04","Canada","2016A000011124","Long-haul","Other fares","Dollars","81","units ","0","v53508636","1.4.5","188.60","","","t","2"
"2014-04","Canada","2016A000011124","International","All fare groups","Dollars","81","units ","0","v53508637","1.5.1","307.30","","","","2"
"2014-04","Canada","2016A000011124","International","Business class","Dollars","81","units ","0","v53508638","1.5.2","4948.10","E","","t","2"
"2014-04","Canada","2016A000011124","International","Economy","Dollars","81","units ","0","v53508639","1.5.3","457.60","E","","t","2"
"2014-04","Canada","2016A000011124","International","Discounted","Dollars","81","units ","0","v53508640","1.5.4","304.60","","","t","2"
"2014-04","Canada","2016A000011124","International","Other fares","Dollars","81","units ","0","v53508641","1.5.5","201.10","","","t","2"
"2014-07","Canada","2016A000011124","Domestic and international","All fare groups","Dollars","81","units ","0","v53508617","1.1.1","252.90","","","","2"
"2014-07","Canada","2016A000011124","Domestic and international","Business class","Dollars","81","units ","0","v53508618","1.1.2","4075.40","E","","t","2"
"2014-07","Canada","2016A000011124","Domestic and international","Economy","Dollars","81","units ","0","v53508619","1.1.3","319.40","E","","t","2"
"2014-07","Canada","2016A000011124","Domestic and international","Discounted","Dollars","81","units ","0","v53508620","1.1.4","251.80","","","t","2"
"2014-07","Canada","2016A000011124","Domestic and international","Other fares","Dollars","81","units ","0","v53508621","1.1.5","172.50","","","t","2"
"2014-07","Canada","2016A000011124","Domestic","All fare groups","Dollars","81","units ","0","v53508622","1.2.1","187.60","","","","2"
"2014-07","Canada","2016A000011124","Domestic","Business class","Dollars","81","units ","0","v53508623","1.2.2","2739.60","E","","t","2"
"2014-07","Canada","2016A000011124","Domestic","Economy","Dollars","81","units ","0","v53508624","1.2.3","282.80","","","t","2"
"2014-07","Canada","2016A000011124","Domestic","Discounted","Dollars","81","units ","0","v53508625","1.2.4","186.00","","","t","2"
"2014-07","Canada","2016A000011124","Domestic","Other fares","Dollars","81","units ","0","v53508626","1.2.5","155.40","","","t","2"
"2014-07","Canada","2016A000011124","Short-haul","All fare groups","Dollars","81","units ","0","v53508627","1.3.1","127.60","","","","2"
"2014-07","Canada","2016A000011124","Short-haul","Business class","Dollars","81","units ","0","v53508628","1.3.2","","F","","t","2"
"2014-07","Canada","2016A000011124","Short-haul","Economy","Dollars","81","units ","0","v53508629","1.3.3","208.60","","","t","2"
"2014-07","Canada","2016A000011124","Short-haul","Discounted","Dollars","81","units ","0","v53508630","1.3.4","126.30","","","t","2"
"2014-07","Canada","2016A000011124","Short-haul","Other fares","Dollars","81","units ","0","v53508631","1.3.5","101.50","","","t","2"
"2014-07","Canada","2016A000011124","Long-haul","All fare groups","Dollars","81","units ","0","v53508632","1.4.1","232.20","","","","2"
"2014-07","Canada","2016A000011124","Long-haul","Business class","Dollars","81","units ","0","v53508633","1.4.2","2820.30","E","","t","2"
"2014-07","Canada","2016A000011124","Long-haul","Economy","Dollars","81","units ","0","v53508634","1.4.3","356.30","","","t","2"
"2014-07","Canada","2016A000011124","Long-haul","Discounted","Dollars","81","units ","0","v53508635","1.4.4","230.30","","","t","2"
"2014-07","Canada","2016A000011124","Long-haul","Other fares","Dollars","81","units ","0","v53508636","1.4.5","194.70","","","t","2"
"2014-07","Canada","2016A000011124","International","All fare groups","Dollars","81","units ","0","v53508637","1.5.1","340.60","","","","2"
"2014-07","Canada","2016A000011124","International","Business class","Dollars","81","units ","0","v53508638","1.5.2","4605.50","E","","t","2"
"2014-07","Canada","2016A000011124","International","Economy","Dollars","81","units ","0","v53508639","1.5.3","470.80","E","","t","2"
"2014-07","Canada","2016A000011124","International","Discounted","Dollars","81","units ","0","v53508640","1.5.4","339.50","","","t","2"
"2014-07","Canada","2016A000011124","International","Other fares","Dollars","81","units ","0","v53508641","1.5.5","191.90","","","t","2"
"2014-10","Canada","2016A000011124","Domestic and international","All fare groups","Dollars","81","units ","0","v53508617","1.1.1","240.00","","","","2"
"2014-10","Canada","2016A000011124","Domestic and international","Business class","Dollars","81","units ","0","v53508618","1.1.2","4271.80","E","","t","2"
"2014-10","Canada","2016A000011124","Domestic and international","Economy","Dollars","81","units ","0","v53508619","1.1.3","","F","","t","2"
"2014-10","Canada","2016A000011124","Domestic and international","Discounted","Dollars","81","units ","0","v53508620","1.1.4","235.60","","","t","2"
"2014-10","Canada","2016A000011124","Domestic and international","Other fares","Dollars","81","units ","0","v53508621","1.1.5","180.60","","","t","2"
"2014-10","Canada","2016A000011124","Domestic","All fare groups","Dollars","81","units ","0","v53508622","1.2.1","189.20","","","","2"
"2014-10","Canada","2016A000011124","Domestic","Business class","Dollars","81","units ","0","v53508623","1.2.2","2651.60","E","","t","2"
"2014-10","Canada","2016A000011124","Domestic","Economy","Dollars","81","units ","0","v53508624","1.2.3","284.50","E","","t","2"
"2014-10","Canada","2016A000011124","Domestic","Discounted","Dollars","81","units ","0","v53508625","1.2.4","186.40","","","t","2"
"2014-10","Canada","2016A000011124","Domestic","Other fares","Dollars","81","units ","0","v53508626","1.2.5","144.50","","","t","2"
"2014-10","Canada","2016A000011124","Short-haul","All fare groups","Dollars","81","units ","0","v53508627","1.3.1","129.70","","","","2"
"2014-10","Canada","2016A000011124","Short-haul","Business class","Dollars","81","units ","0","v53508628","1.3.2","1338.80","E","","t","2"
"2014-10","Canada","2016A000011124","Short-haul","Economy","Dollars","81","units ","0","v53508629","1.3.3","192.80","E","","t","2"
"2014-10","Canada","2016A000011124","Short-haul","Discounted","Dollars","81","units ","0","v53508630","1.3.4","127.80","","","t","2"
"2014-10","Canada","2016A000011124","Short-haul","Other fares","Dollars","81","units ","0","v53508631","1.3.5","97.80","","","t","2"
"2014-10","Canada","2016A000011124","Long-haul","All fare groups","Dollars","81","units ","0","v53508632","1.4.1","248.20","","","","2"
"2014-10","Canada","2016A000011124","Long-haul","Business class","Dollars","81","units ","0","v53508633","1.4.2","2880.20","E","","t","2"
"2014-10","Canada","2016A000011124","Long-haul","Economy","Dollars","81","units ","0","v53508634","1.4.3","","F","","t","2"
"2014-10","Canada","2016A000011124","Long-haul","Discounted","Dollars","81","units ","0","v53508635","1.4.4","244.10","","","t","2"
"2014-10","Canada","2016A000011124","Long-haul","Other fares","Dollars","81","units ","0","v53508636","1.4.5","188.40","","","t","2"
"2014-10","Canada","2016A000011124","International","All fare groups","Dollars","81","units ","0","v53508637","1.5.1","304.60","","","","2"
"2014-10","Canada","2016A000011124","International","Business class","Dollars","81","units ","0","v53508638","1.5.2","4869.10","E","","t","2"
"2014-10","Canada","2016A000011124","International","Economy","Dollars","81","units ","0","v53508639","1.5.3","","F","","t","2"
"2014-10","Canada","2016A000011124","International","Discounted","Dollars","81","units ","0","v53508640","1.5.4","298.10","","","t","2"
"2014-10","Canada","2016A000011124","International","Other fares","Dollars","81","units ","0","v53508641","1.5.5","214.90","","","t","2"
"2015-01","Canada","2016A000011124","Domestic and international","All fare groups","Dollars","81","units ","0","v53508617","1.1.1","247.60","","","","2"
"2015-01","Canada","2016A000011124","Domestic and international","Business class","Dollars","81","units ","0","v53508618","1.1.2","3805.90","E","","t","2"
"2015-01","Canada","2016A000011124","Domestic and international","Economy","Dollars","81","units ","0","v53508619","1.1.3","","F","","t","2"
"2015-01","Canada","2016A000011124","Domestic and international","Discounted","Dollars","81","units ","0","v53508620","1.1.4","242.80","","","t","2"
"2015-01","Canada","2016A000011124","Domestic and international","Other fares","Dollars","81","units ","0","v53508621","1.1.5","196.00","E","","t","2"
"2015-01","Canada","2016A000011124","Domestic","All fare groups","Dollars","81","units ","0","v53508622","1.2.1","183.50","","","","2"
"2015-01","Canada","2016A000011124","Domestic","Business class","Dollars","81","units ","0","v53508623","1.2.2","2710.20","","","t","2"
"2015-01","Canada","2016A000011124","Domestic","Economy","Dollars","81","units ","0","v53508624","1.2.3","","F","","t","2"
"2015-01","Canada","2016A000011124","Domestic","Discounted","Dollars","81","units ","0","v53508625","1.2.4","180.30","","","t","2"
"2015-01","Canada","2016A000011124","Domestic","Other fares","Dollars","81","units ","0","v53508626","1.2.5","173.60","E","","t","2"
"2015-01","Canada","2016A000011124","Short-haul","All fare groups","Dollars","81","units ","0","v53508627","1.3.1","124.20","","","","2"
"2015-01","Canada","2016A000011124","Short-haul","Business class","Dollars","81","units ","0","v53508628","1.3.2","","F","","t","2"
"2015-01","Canada","2016A000011124","Short-haul","Economy","Dollars","81","units ","0","v53508629","1.3.3","","F","","t","2"
"2015-01","Canada","2016A000011124","Short-haul","Discounted","Dollars","81","units ","0","v53508630","1.3.4","122.30","","","t","2"
"2015-01","Canada","2016A000011124","Short-haul","Other fares","Dollars","81","units ","0","v53508631","1.3.5","142.80","E","","t","2"
"2015-01","Canada","2016A000011124","Long-haul","All fare groups","Dollars","81","units ","0","v53508632","1.4.1","245.70","","","","2"
"2015-01","Canada","2016A000011124","Long-haul","Business class","Dollars","81","units ","0","v53508633","1.4.2","2730.60","","","t","2"
"2015-01","Canada","2016A000011124","Long-haul","Economy","Dollars","81","units ","0","v53508634","1.4.3","","F","","t","2"
"2015-01","Canada","2016A000011124","Long-haul","Discounted","Dollars","81","units ","0","v53508635","1.4.4","241.10","","","t","2"
"2015-01","Canada","2016A000011124","Long-haul","Other fares","Dollars","81","units ","0","v53508636","1.4.5","203.50","E","","t","2"
"2015-01","Canada","2016A000011124","International","All fare groups","Dollars","81","units ","0","v53508637","1.5.1","306.90","","","","2"
"2015-01","Canada","2016A000011124","International","Business class","Dollars","81","units ","0","v53508638","1.5.2","4188.30","E","","t","2"
"2015-01","Canada","2016A000011124","International","Economy","Dollars","81","units ","0","v53508639","1.5.3","","F","","t","2"
"2015-01","Canada","2016A000011124","International","Discounted","Dollars","81","units ","0","v53508640","1.5.4","300.30","","","t","2"
"2015-01","Canada","2016A000011124","International","Other fares","Dollars","81","units ","0","v53508641","1.5.5","228.60","","","t","2"
"2015-04","Canada","2016A000011124","Domestic and international","All fare groups","Dollars","81","units ","0","v53508617","1.1.1","233.90","","","","2"
"2015-04","Canada","2016A000011124","Domestic and international","Business class","Dollars","81","units ","0","v53508618","1.1.2","4664.70","E","","t","2"
"2015-04","Canada","2016A000011124","Domestic and international","Economy","Dollars","81","units ","0","v53508619","1.1.3","341.60","E","","t","2"
"2015-04","Canada","2016A000011124","Domestic and international","Discounted","Dollars","81","units ","0","v53508620","1.1.4","231.90","","","t","2"
"2015-04","Canada","2016A000011124","Domestic and international","Other fares","Dollars","81","units ","0","v53508621","1.1.5","176.20","E","","t","2"
"2015-04","Canada","2016A000011124","Domestic","All fare groups","Dollars","81","units ","0","v53508622","1.2.1","173.90","","","","2"
"2015-04","Canada","2016A000011124","Domestic","Business class","Dollars","81","units ","0","v53508623","1.2.2","2847.40","E","","t","2"
"2015-04","Canada","2016A000011124","Domestic","Economy","Dollars","81","units ","0","v53508624","1.2.3","272.00","","","t","2"
"2015-04","Canada","2016A000011124","Domestic","Discounted","Dollars","81","units ","0","v53508625","1.2.4","172.50","","","t","2"
"2015-04","Canada","2016A000011124","Domestic","Other fares","Dollars","81","units ","0","v53508626","1.2.5","164.50","","","t","2"
"2015-04","Canada","2016A000011124","Short-haul","All fare groups","Dollars","81","units ","0","v53508627","1.3.1","119.10","","","","2"
"2015-04","Canada","2016A000011124","Short-haul","Business class","Dollars","81","units ","0","v53508628","1.3.2","","F","","t","2"
"2015-04","Canada","2016A000011124","Short-haul","Economy","Dollars","81","units ","0","v53508629","1.3.3","190.20","","","t","2"
"2015-04","Canada","2016A000011124","Short-haul","Discounted","Dollars","81","units ","0","v53508630","1.3.4","118.00","","","t","2"
"2015-04","Canada","2016A000011124","Short-haul","Other fares","Dollars","81","units ","0","v53508631","1.3.5","128.30","","","t","2"
"2015-04","Canada","2016A000011124","Long-haul","All fare groups","Dollars","81","units ","0","v53508632","1.4.1","222.50","","","","2"
"2015-04","Canada","2016A000011124","Long-haul","Business class","Dollars","81","units ","0","v53508633","1.4.2","2847.40","E","","t","2"
"2015-04","Canada","2016A000011124","Long-haul","Economy","Dollars","81","units ","0","v53508634","1.4.3","358.70","","","t","2"
"2015-04","Canada","2016A000011124","Long-haul","Discounted","Dollars","81","units ","0","v53508635","1.4.4","220.70","","","t","2"
"2015-04","Canada","2016A000011124","Long-haul","Other fares","Dollars","81","units ","0","v53508636","1.4.5","192.30","","","t","2"
"2015-04","Canada","2016A000011124","International","All fare groups","Dollars","81","units ","0","v53508637","1.5.1","303.40","","","","2"
"2015-04","Canada","2016A000011124","International","Business class","Dollars","81","units ","0","v53508638","1.5.2","5010.30","E","","t","2"
"2015-04","Canada","2016A000011124","International","Economy","Dollars","81","units ","0","v53508639","1.5.3","467.10","E","","t","2"
"2015-04","Canada","2016A000011124","International","Discounted","Dollars","81","units ","0","v53508640","1.5.4","300.20","","","t","2"
"2015-04","Canada","2016A000011124","International","Other fares","Dollars","81","units ","0","v53508641","1.5.5","226.90","E","","t","2"
"2015-07","Canada","2016A000011124","Domestic and international","All fare groups","Dollars","81","units ","0","v53508617","1.1.1","248.70","","","","2"
"2015-07","Canada","2016A000011124","Domestic and international","Business class","Dollars","81","units ","0","v53508618","1.1.2","4631.30","E","","t","2"
"2015-07","Canada","2016A000011124","Domestic and international","Economy","Dollars","81","units ","0","v53508619","1.1.3","324.30","","","t","2"
"2015-07","Canada","2016A000011124","Domestic and international","Discounted","Dollars","81","units ","0","v53508620","1.1.4","247.50","","","t","2"
"2015-07","Canada","2016A000011124","Domestic and international","Other fares","Dollars","81","units ","0","v53508621","1.1.5","205.90","","","t","2"
"2015-07","Canada","2016A000011124","Domestic","All fare groups","Dollars","81","units ","0","v53508622","1.2.1","175.70","","","","2"
"2015-07","Canada","2016A000011124","Domestic","Business class","Dollars","81","units ","0","v53508623","1.2.2","2893.90","E","","t","2"
"2015-07","Canada","2016A000011124","Domestic","Economy","Dollars","81","units ","0","v53508624","1.2.3","285.50","E","","t","2"
"2015-07","Canada","2016A000011124","Domestic","Discounted","Dollars","81","units ","0","v53508625","1.2.4","174.10","","","t","2"
"2015-07","Canada","2016A000011124","Domestic","Other fares","Dollars","81","units ","0","v53508626","1.2.5","188.30","","","t","2"
"2015-07","Canada","2016A000011124","Short-haul","All fare groups","Dollars","81","units ","0","v53508627","1.3.1","112.30","","","","2"
"2015-07","Canada","2016A000011124","Short-haul","Business class","Dollars","81","units ","0","v53508628","1.3.2","","F","","t","2"
"2015-07","Canada","2016A000011124","Short-haul","Economy","Dollars","81","units ","0","v53508629","1.3.3","205.40","E","","t","2"
"2015-07","Canada","2016A000011124","Short-haul","Discounted","Dollars","81","units ","0","v53508630","1.3.4","110.70","","","t","2"
"2015-07","Canada","2016A000011124","Short-haul","Other fares","Dollars","81","units ","0","v53508631","1.3.5","151.70","","","t","2"
"2015-07","Canada","2016A000011124","Long-haul","All fare groups","Dollars","81","units ","0","v53508632","1.4.1","222.50","","","","2"
"2015-07","Canada","2016A000011124","Long-haul","Business class","Dollars","81","units ","0","v53508633","1.4.2","3003.40","E","","t","2"
"2015-07","Canada","2016A000011124","Long-haul","Economy","Dollars","81","units ","0","v53508634","1.4.3","365.00","E","","t","2"
"2015-07","Canada","2016A000011124","Long-haul","Discounted","Dollars","81","units ","0","v53508635","1.4.4","220.70","","","t","2"
"2015-07","Canada","2016A000011124","Long-haul","Other fares","Dollars","81","units ","0","v53508636","1.4.5","213.40","","","t","2"
"2015-07","Canada","2016A000011124","International","All fare groups","Dollars","81","units ","0","v53508637","1.5.1","341.20","","","","2"
"2015-07","Canada","2016A000011124","International","Business class","Dollars","81","units ","0","v53508638","1.5.2","5033.50","E","","t","2"
"2015-07","Canada","2016A000011124","International","Economy","Dollars","81","units ","0","v53508639","1.5.3","463.80","","","t","2"
"2015-07","Canada","2016A000011124","International","Discounted","Dollars","81","units ","0","v53508640","1.5.4","339.40","","","t","2"
"2015-07","Canada","2016A000011124","International","Other fares","Dollars","81","units ","0","v53508641","1.5.5","310.80","","","t","2"
"2015-10","Canada","2016A000011124","Domestic and international","All fare groups","Dollars","81","units ","0","v53508617","1.1.1","232.20","","","","2"
"2015-10","Canada","2016A000011124","Domestic and international","Business class","Dollars","81","units ","0","v53508618","1.1.2","4664.50","E","","t","2"
"2015-10","Canada","2016A000011124","Domestic and international","Economy","Dollars","81","units ","0","v53508619","1.1.3","","F","","t","2"
"2015-10","Canada","2016A000011124","Domestic and international","Discounted","Dollars","81","units ","0","v53508620","1.1.4","228.50","","","t","2"
"2015-10","Canada","2016A000011124","Domestic and international","Other fares","Dollars","81","units ","0","v53508621","1.1.5","175.50","","","t","2"
"2015-10","Canada","2016A000011124","Domestic","All fare groups","Dollars","81","units ","0","v53508622","1.2.1","174.40","","","","2"
"2015-10","Canada","2016A000011124","Domestic","Business class","Dollars","81","units ","0","v53508623","1.2.2","2763.40","E","","t","2"
"2015-10","Canada","2016A000011124","Domestic","Economy","Dollars","81","units ","0","v53508624","1.2.3","279.00","E","","t","2"
"2015-10","Canada","2016A000011124","Domestic","Discounted","Dollars","81","units ","0","v53508625","1.2.4","172.50","","","t","2"
"2015-10","Canada","2016A000011124","Domestic","Other fares","Dollars","81","units ","0","v53508626","1.2.5","166.90","","","t","2"
"2015-10","Canada","2016A000011124","Short-haul","All fare groups","Dollars","81","units ","0","v53508627","1.3.1","119.10","","","","2"
"2015-10","Canada","2016A000011124","Short-haul","Business class","Dollars","81","units ","0","v53508628","1.3.2","","F","","t","2"
"2015-10","Canada","2016A000011124","Short-haul","Economy","Dollars","81","units ","0","v53508629","1.3.3","183.10","E","","t","2"
"2015-10","Canada","2016A000011124","Short-haul","Discounted","Dollars","81","units ","0","v53508630","1.3.4","118.00","","","t","2"
"2015-10","Canada","2016A000011124","Short-haul","Other fares","Dollars","81","units ","0","v53508631","1.3.5","125.90","","","t","2"
"2015-10","Canada","2016A000011124","Long-haul","All fare groups","Dollars","81","units ","0","v53508632","1.4.1","228.40","","","","2"
"2015-10","Canada","2016A000011124","Long-haul","Business class","Dollars","81","units ","0","v53508633","1.4.2","2778.80","E","","t","2"
"2015-10","Canada","2016A000011124","Long-haul","Economy","Dollars","81","units ","0","v53508634","1.4.3","380.10","E","","t","2"
"2015-10","Canada","2016A000011124","Long-haul","Discounted","Dollars","81","units ","0","v53508635","1.4.4","225.70","","","t","2"
"2015-10","Canada","2016A000011124","Long-haul","Other fares","Dollars","81","units ","0","v53508636","1.4.5","207.70","","","t","2"
"2015-10","Canada","2016A000011124","International","All fare groups","Dollars","81","units ","0","v53508637","1.5.1","303.70","","","","2"
"2015-10","Canada","2016A000011124","International","Business class","Dollars","81","units ","0","v53508638","1.5.2","5146.20","E","","t","2"
"2015-10","Canada","2016A000011124","International","Economy","Dollars","81","units ","0","v53508639","1.5.3","","F","","t","2"
"2015-10","Canada","2016A000011124","International","Discounted","Dollars","81","units ","0","v53508640","1.5.4","297.90","","","t","2"
"2015-10","Canada","2016A000011124","International","Other fares","Dollars","81","units ","0","v53508641","1.5.5","214.90","E","","t","2"
"2016-01","Canada","2016A000011124","Domestic and international","All fare groups","Dollars","81","units ","0","v53508617","1.1.1","226.00","","","","2"
"2016-01","Canada","2016A000011124","Domestic and international","Business class","Dollars","81","units ","0","v53508618","1.1.2","4712.00","E","","t","2"
"2016-01","Canada","2016A000011124","Domestic and international","Economy","Dollars","81","units ","0","v53508619","1.1.3","","F","","t","2"
